0.074033, -4.8402
0.084680, -1.4155
0.093908, -5.1594
0.10384, 0.74576
0.11291, -2.6856
0.12493, -3.0979
0.13401, 1.1049
0.14408, -0.45123
0.15328, -0.11873
0.16336, -2.1248
0.17390, -2.4407
0.18464, 1.9483
0.19387, 5.5115
0.20425, 2.3251
0.21384, -0.16306
0.22295, -3.4104
0.23430, -1.6815
0.24448, 0.75130
0.25488, -2.9339
0.26358, 1.2168
0.27361, 0.43543
0.28339, -0.22956
0.29385, 4.7579
0.30415, 0.62385
0.31478, -2.2079
0.32316, 3.4057
0.33273, 4.6692
0.34314, 0.87876
0.35421, 6.7473
0.36404, 4.6637
0.37384, 3.5720
0.38331, 7.4622
0.39360, 6.8859
0.40329, 5.0959
0.41451, 3.6274
0.42409, 1.3055
0.43366, -0.62856
0.44457, -0.53435
0.45328, -0.21848
0.46354, -0.030063
0.47401, -5.4498
0.48461, -7.5112
0.49394, -13.269
0.50395, -9.8941
0.51289, -2.0250
0.52490, -4.1309
0.53364, -4.4966
0.54412, -3.4326
0.55305, -1.9752
0.56328, -1.1827
0.57343, 5.0793
0.58433, 2.0536
0.59356, 5.6556
0.60327, 3.2617
0.61348, 1.3941
0.62297, 1.6380
0.63288, 4.2370
0.64317, 3.5277
0.65370, 3.2339
0.66350, 2.0037
0.67346, -0.030063
0.68243, 3.4501
0.69209, 2.5468
0.70365, 2.4193
0.71329, 1.8984
0.72325, 3.1453
0.73304, -4.4744
0.74294, -1.6039
0.75427, 0.67372
0.76341, 3.2727
0.77309, -1.5928
0.78321, -1.2935
0.79357, -0.30160
0.80379, -5.7712
0.81437, -3.8926
0.82381, -2.6900
0.83351, -1.2215
0.84375, -4.0533
0.85292, -2.0583
0.86289, -1.1273
0.87435, -5.5717
0.88447, -5.2004
0.89301, -0.28498
0.90275, -3.3329
0.91365, -3.0558
0.92294, -11.047
-0.067831, -30.108
-0.067194, -30.109
-0.057548, -69.561
-0.047585, -108.83
-0.046310, -108.83
-0.037305, -146.64
-0.030193, -193.03
-0.020247, -224.33
-0.0093869, -236.49
0.0033561, -235.58
0.010987, -228.11
0.020772, -186.10
0.029299, -151.88
0.042269, -109.51
0.051412, -65.321
0.060260, -31.888
