0.42023, 0.020320
0.42497, 0.060261
0.42700, 0.10457
0.42912, 0.14964
0.42954, 0.19662
0.43124, 0.25276
0.43378, 0.31311
0.43547, 0.36327
0.43843, 0.41547
0.44394, 0.45070
0.45241, 0.47555
0.46163, 0.50502
0.47104, 0.53624
0.47951, 0.55900
0.48713, 0.59041
0.49729, 0.62013
0.50644, 0.64235
0.51567, 0.64571
0.52507, 0.66665
0.53385, 0.67418
0.54344, 0.68727
0.55318, 0.69152
0.56250, 0.70416
0.57181, 0.71444
0.58113, 0.71291
0.59044, 0.72152
0.59976, 0.71652
0.60865, 0.71156
0.61895, 0.69022
0.62686, 0.69430
0.63321, 0.67482
0.64549, 0.67485
0.65565, 0.66291
0.66412, 0.65882
0.67682, 0.64763
0.68635, 0.63280
0.69630, 0.61860
0.70553, 0.61042
0.71501, 0.59178
0.72340, 0.57920
0.73215, 0.56825
0.74160, 0.55470
0.75153, 0.53897
0.76103, 0.52183
0.77082, 0.50118
0.78022, 0.48560
0.78945, 0.47707
0.79924, 0.46547
0.80893, 0.44332
0.81824, 0.41971
0.82756, 0.39054
0.83687, 0.36013
0.84619, 0.33943
0.85550, 0.32263
0.86482, 0.30540
0.87329, 0.28247
0.87879, 0.25124
0.88218, 0.21648
0.88557, 0.17599
0.88797, 0.13461
0.88980, 0.10075
0.89361, 0.063928
0.89933, 0.025121
0.90716, 0.0069576
